Time,Source,Destination,Protocol,Length
0.544816409583475,0.9999992376921888,7.69930889173849e-05,1,0.04651162790697677
0.5448203132705839,0.9999992376921888,0.0,1,0.04651162790697677
0.5448258774989161,0.9999992376921888,8.799210161986845e-05,1,0.04651162790697677
0.5448299863949546,0.9999992376921888,8.799210161986845e-05,1,0.04651162790697677
0.5448391759810429,8.799210161986845e-05,0.9999992376921888,1,0.29457364341085274
0.5448552742677609,7.69930889173849e-05,0.9999992376921888,1,0.29457364341085274
0.5448586755468009,8.799210161986845e-05,0.9999992376921888,1,0.25581395348837216
0.5448667353044148,0.9999992376921888,7.69930889173849e-05,2,0.40310077519379844
0.544916733162812,8.799210161986845e-05,0.9999992376921888,1,0.25581395348837216
0.5449268969016351,0.0,0.9999992376921888,1,0.29457364341085274
0.5449852210533823,0.9999992376921888,0.0,2,0.40310077519379844
0.5744383846142703,0.00998918255515797,8.799210161986845e-05,1,0.08527131782945735
0.5744659675248754,8.799210161986845e-05,0.00998918255515797,1,0.5503875968992249
0.5913851866688571,0.9999995940958407,8.799210161986845e-05,1,0.027131782945736427
0.5914127625032922,8.799210161986845e-05,0.9999995940958407,1,0.678294573643411
0.5914127625032922,0.9999995940958407,8.799210161986845e-05,1,0.027131782945736427
0.5914424258078732,8.799210161986845e-05,0.9999995940958407,1,0.5852713178294573
0.6234534880127168,0.9999999999999999,8.799210161986845e-05,1,0.023255813953488358
0.6234534880127168,0.9999999999999999,8.799210161986845e-05,1,0.023255813953488358
0.6234811110216185,8.799210161986845e-05,0.9999999999999999,1,0.3139534883720931
0.6234811110216185,8.799210161986845e-05,0.9999999999999999,1,0.3139534883720931
0.6316076181470539,0.9999992376921888,8.799210161986845e-05,1,0.015503875968992276
0.6316315568301163,0.9999992376921888,7.69930889173849e-05,1,0.015503875968992276
0.6316354770282886,8.799210161986845e-05,0.9999992376921888,1,0.07751937984496127
0.6316596209202805,0.9999992376921888,0.0,1,0.015503875968992276
0.631667081562169,7.69930889173849e-05,0.9999992376921888,1,0.07751937984496127
0.631750575650556,0.0,0.9999992376921888,1,0.07751937984496127
0.672984713097596,0.9999994158940148,8.799210161986845e-05,1,0.06589147286821706
0.6730122346813946,8.799210161986845e-05,0.9999994158940148,1,0.8643410852713178
0.697731520718298,0.9999995940958407,8.799210161986845e-05,1,0.04651162790697677
0.6978235675374749,8.799210161986845e-05,0.9999995940958407,1,0.15503875968992248
0.6978235675374749,0.9999995940958407,8.799210161986845e-05,1,0.04651162790697677
0.6978535587045984,8.799210161986845e-05,0.9999995940958407,1,0.23255813953488375
0.7024654383405792,0.9999992376921888,8.799210161986845e-05,1,0.015503875968992276
0.7024933443962804,8.799210161986845e-05,0.9999992376921888,1,0.07751937984496127
0.7025002578143567,0.9999992376921888,7.69930889173849e-05,1,0.015503875968992276
0.7025090723634357,0.9999992376921888,0.0,1,0.015503875968992276
0.7025330936018146,7.69930889173849e-05,0.9999992376921888,1,0.07751937984496127
0.7026178118676094,0.0,0.9999992376921888,1,0.07751937984496127
0.7118735224057807,0.9999995940958407,8.799210161986845e-05,1,0.04651162790697677
0.7119029404031355,8.799210161986845e-05,0.9999995940958407,1,0.15503875968992248
0.7119029404031355,0.9999995940958407,8.799210161986845e-05,1,0.04651162790697677
0.7119317309800848,8.799210161986845e-05,0.9999995940958407,1,0.23255813953488375
0.729658711439022,0.00998918255515797,8.799210161986845e-05,1,0.0736434108527132
0.7296869052589692,8.799210161986845e-05,0.00998918255515797,1,0.6162790697674418
0.7349229431860044,0.9999992376921888,8.799210161986845e-05,1,0.0426356589147287
0.7349267124258835,0.9999992376921888,7.69930889173849e-05,1,0.0426356589147287
0.7349324865805921,0.9999992376921888,0.0,1,0.0426356589147287
0.734950917644682,8.799210161986845e-05,0.9999992376921888,1,0.6744186046511629
0.7349599043805641,0.9999992376921888,8.799210161986845e-05,1,0.0426356589147287
0.7349886713702802,8.799210161986845e-05,0.9999992376921888,1,0.6744186046511629
0.7350224364947296,7.69930889173849e-05,0.9999992376921888,1,0.6744186046511629
0.7350386857397407,0.9999992376921888,7.69930889173849e-05,2,0.7829457364341086
0.7350386857397407,0.0,0.9999992376921888,1,0.6744186046511629
0.7350570601944708,0.9999992376921888,0.0,2,0.7829457364341086
0.7448359968937406,0.9999995940958407,8.799210161986845e-05,1,0.027131782945736427
0.7448649549400463,8.799210161986845e-05,0.9999995940958407,1,0.678294573643411
0.7448649549400463,0.9999995940958407,8.799210161986845e-05,1,0.027131782945736427
0.7448935544604061,8.799210161986845e-05,0.9999995940958407,1,0.5852713178294573
0.7494359579007418,0.00998918255515797,8.799210161986845e-05,1,0.20542635658914732
0.7494620548156498,8.799210161986845e-05,0.00998918255515797,1,0.496124031007752
0.749469168725209,0.00998918255515797,8.799210161986845e-05,1,0.08527131782945735
0.7494944872614187,8.799210161986845e-05,0.00998918255515797,1,0.3759689922480621
0.7495026625964757,0.00998918255515797,8.799210161986845e-05,1,0.24806201550387602
0.7495279174471555,8.799210161986845e-05,0.00998918255515797,1,0.5387596899224807
0.7851540604505739,0.9999992376921888,8.799210161986845e-05,1,0.015503875968992276
0.7851576905257767,0.9999992376921888,7.69930889173849e-05,1,0.015503875968992276
0.7851611083158798,0.9999992376921888,0.0,1,0.015503875968992276
0.7851826387424237,8.799210161986845e-05,0.9999992376921888,1,0.07751937984496127
0.7851931515722994,7.69930889173849e-05,0.9999992376921888,1,0.07751937984496127
0.7852514851589399,0.0,0.9999992376921888,1,0.07751937984496127
0.7892865767444753,0.9999994158940148,8.799210161986845e-05,1,0.05813953488372092
0.7893144049623066,8.799210161986845e-05,0.9999994158940148,1,0.9689922480620154
0.7893675422814543,0.9999994158940148,7.69930889173849e-05,1,0.05813953488372092
0.7894197526223337,7.69930889173849e-05,0.9999994158940148,1,1.0
0.8154169996761402,0.00998918255515797,8.799210161986845e-05,1,0.05426356589147291
0.8154441249944197,8.799210161986845e-05,0.00998918255515797,1,0.3449612403100775
0.8216748719299916,0.9999998514984784,8.799210161986845e-05,1,0.04651162790697677
0.8216748719299916,0.9999998514984784,8.799210161986845e-05,1,0.04651162790697677
0.8217029619661124,8.799210161986845e-05,0.9999998514984784,1,0.26744186046511625
0.8217029619661124,8.799210161986845e-05,0.9999998514984784,1,0.22093023255813954
0.8951915960178514,0.9999992376921888,8.799210161986845e-05,1,0.015503875968992276
0.8951957049138899,0.9999992376921888,7.69930889173849e-05,1,0.015503875968992276
0.895199129780163,0.9999992376921888,0.0,1,0.015503875968992276
0.8952181528838085,8.799210161986845e-05,0.9999992376921888,1,0.07751937984496127
0.8952437639017109,7.69930889173849e-05,0.9999992376921888,1,0.07751937984496127
0.8952891079989805,0.0,0.9999992376921888,1,0.07751937984496127
0.8988184185411561,0.9999995940958407,8.799210161986845e-05,1,0.027131782945736427
0.898846086365801,8.799210161986845e-05,0.9999995940958407,1,0.678294573643411
0.898846086365801,0.9999995940958407,8.799210161986845e-05,1,0.027131782945736427
0.8988746481465875,8.799210161986845e-05,0.9999995940958407,1,0.5852713178294573
0.9017282457819146,0.9999999999999999,8.799210161986845e-05,1,0.10077519379844962
0.9017564207320751,8.799210161986845e-05,0.9999999999999999,1,0.16279069767441862
0.9023867352910173,0.9999999999999999,8.799210161986845e-05,1,0.023255813953488358
0.90241214817616,8.799210161986845e-05,0.9999999999999999,1,0.3139534883720931
0.9943445810651329,0.00998918255515797,0.0,1,0.031007751937984496
0.9943471898131343,0.00998918255515797,0.0,1,0.031007751937984496
0.9944354225766888,0.0,0.00998918255515797,1,0.4302325581395349
0.9944354225766888,0.0,0.00998918255515797,1,0.434108527131783
0.9999719736494092,0.9999998514984784,8.799210161986845e-05,1,0.05038759689922484
0.9999719736494092,0.9999998514984784,8.799210161986845e-05,1,0.05038759689922484
1.0,8.799210161986845e-05,0.9999998514984784,1,0.28294573643410853
1.0,8.799210161986845e-05,0.9999998514984784,1,0.23643410852713181
